pv_kwh
0.0
0.0
0.0
0.0
0.0
0.0
0.00701
0.27115
0.3603
0.10006
0.31477999999999995
0.24005
0.06445000000000001
0.04968
0.03289
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.44405
0.08478
0.63262
0.8244400000000001
0.73748
0.63073
0.02244
0.07404000000000001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00745
0.43894
0.59188
0.63073
0.80735
0.79108
0.71201
0.56296
0.13194
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00752
0.3875
0.56812
0.67787
0.73234
0.70984
0.6412
0.49721
0.12445
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00687
0.01878
0.16751
0.19365000000000002
0.25102
0.64734
0.0557
0.06929
0.03668
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00933
0.1586
0.15315
0.275
0.33130000000000004
0.22422999999999998
0.2246
0.16022
0.01219
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00932
0.12934
0.05027
0.0875
0.17657
0.17331
0.15294999999999997
0.55533
0.030690000000000002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00754
0.41785
0.57848
0.7299800000000001
0.8126599999999999
0.28967000000000004
0.5719099999999999
0.26594
0.03467
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00749
0.19257
0.31233
0.61917
0.80968
0.7773
0.70202
0.54775
0.15633000000000002
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00758
0.38783999999999996
0.56261
0.68349
0.7424700000000001
0.7175900000000001
0.64075
0.5189199999999999
0.15164
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00816
0.38256999999999997
0.55825
0.6797000000000001
0.7283099999999999
0.7338300000000001
0.64255
0.49848000000000003
0.040229999999999995
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00923
0.36988
0.54422
0.68996
0.76848
0.6264700000000001
0.55691
0.55008
0.21800999999999998
0.0
0.0
0.0
0.0
0.0
0.0
