pv_kwh
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.07959999999999999
0.43732
0.59005
0.6866599999999999
0.72903
0.71031
0.57473
0.44051
0.15678999999999998
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.15003999999999998
0.43757999999999997
0.5875199999999999
0.6967899999999999
0.7261
0.6913400000000001
0.58831
0.44787
0.23525
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01816
0.07684
0.09290999999999999
0.34897
0.08767
0.20919
0.31172000000000005
0.41537
0.22918
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16282
0.441
0.59489
0.7089
0.749
0.73484
0.63535
0.46614
0.26649
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16233
0.43321
0.58072
0.68362
0.71882
0.7044600000000001
0.6174299999999999
0.46101
0.26599
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.14873
0.42574
0.57987
0.67836
0.72493
0.7020599999999999
0.62151
0.46805
0.26636000000000004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16179
0.44105
0.5864
0.6778099999999999
0.73415
0.7336
0.6120099999999999
0.47839
0.28804
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.05216
0.33086
0.5637300000000001
0.69071
0.70738
0.6989
0.59838
0.46594
0.24514
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.16594
0.42058999999999996
0.57756
0.68502
0.72322
0.70202
0.6243200000000001
0.47523000000000004
0.27258
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.18427000000000002
0.4209
0.65413
0.69938
0.75648
0.7358
0.64555
0.48719999999999997
0.28187
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.17154
0.43844
0.5957
0.70255
0.74366
0.72373
0.6395
0.49176
0.29584
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.17837999999999998
0.43481000000000003
0.60342
0.7029299999999999
0.74321
0.7250599999999999
0.65331
0.49779
0.29514999999999997
0.0
0.0
0.0
