pv_kwh
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.009269999999999999
0.18547
0.18119
0.21422
0.16883
0.06225
0.09223999999999999
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01462
0.07041
0.02509
0.07028
0.08259999999999999
0.10069
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01731
0.14259
0.38817
0.44991000000000003
0.45291000000000003
0.36877
0.24406
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00951
0.14611000000000002
0.18524000000000002
0.21872999999999998
0.28376999999999997
0.15001
0.06809
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0007199999999999999
0.20464
0.19141
0.14772
0.46204
0.37732
0.14592
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.01462
0.16658
0.43277
0.37933999999999996
0.35713
0.25281
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00751
0.23025
0.27798
0.06931999999999999
0.19707
0.30924
0.19159
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.29208999999999996
0.14301
0.40082
0.04901
0.05955
0.0058200000000000005
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00654
0.10466
0.28949
0.21371
0.09412999999999999
0.01565
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00874
0.20102
0.35092
0.5485800000000001
0.4545
0.15703999999999999
0.033960000000000004
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.00069
0.18269
0.17597
0.18511000000000002
0.10621
0.00347
0.07590000000000001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.023600000000000003
0.24547
0.35341
0.5586
0.35179000000000005
0.14191
0.035859999999999996
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
